mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_
76239-19,СОКОЛ-М1,MSL2109000609,,С-ВАМ/15-09-2021/94493138,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-94493138,2021-09-15T00:00:00Z,1774964814883323907
76239-19,СОКОЛ-М1,MSL2109000613,,С-ВАМ/13-09-2021/93746519,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-93746519,2021-09-13T00:00:00Z,1774964785101668365
76239-19,СОКОЛ-М1,MSL2109000583,,С-ВАМ/13-09-2021/93746528,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-93746528,2021-09-13T00:00:00Z,1774964785101668366
76239-19,СОКОЛ-М1,MSL2109000604,,С-ВАМ/13-09-2021/93746531,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-93746531,2021-09-13T00:00:00Z,1774964785101668367
76239-19,СОКОЛ-М1,MSL2109000594,,С-ВАМ/13-09-2021/93746535,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-93746535,2021-09-13T00:00:00Z,1774964785102716928
76239-19,СОКОЛ-М1,MSL2107000576,,С-ВАМ/13-09-2021/93746539,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-93746539,2021-09-13T00:00:00Z,1774964785102716929
76239-19,СОКОЛ-М1,MSL2107000598,,С-ВАМ/31-08-2021/90262845,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-90262845,2021-08-31T00:00:00Z,1774964551463206913
76239-19,СОКОЛ-М1,MSL2108000572,,С-ВАМ/31-08-2021/90262846,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-90262846,2021-08-31T00:00:00Z,1774964551463206914
76239-19,СОКОЛ-М1,MSL2107000574,,С-ВАМ/31-08-2021/90293586,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-90293586,2021-08-31T00:00:00Z,1774964553425092619
76239-19,СОКОЛ-М1,MSL2107000584,,С-ВАМ/31-08-2021/90228376,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-90228376,2021-08-31T00:00:00Z,1774964546380759049
76239-19,СОКОЛ-М1,MSL2108000584,,С-ВАМ/31-08-2021/90229811,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-90229811,2021-08-31T00:00:00Z,1774964546506588170
76239-19,СОКОЛ-М1,MSL2107000579,,С-ВАМ/26-08-2021/89242306,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-89242306,2021-08-26T00:00:00Z,1774964450368946191
76239-19,СОКОЛ-М1,MSL2107000580,,С-ВАМ/26-08-2021/89242307,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-89242307,2021-08-26T00:00:00Z,1774964450369994754
76239-19,СОКОЛ-М1,MSL2107000596,,С-ВАМ/26-08-2021/89242308,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-89242308,2021-08-26T00:00:00Z,1774964450369994755
76239-19,СОКОЛ-М1,МСЛ1218000191,,С-ВАМ/16-08-2021/87037988,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-87043327,2021-08-16T00:00:00Z,1774964150108160008
76239-19,СОКОЛ-М1,MSL2107000478,,С-ВАМ/30-07-2021/83462734,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-83553361,2021-08-03T00:00:00Z,1774964882082365453
76239-19,СОКОЛ-М1,MSL2107000587,,С-ВАМ/30-07-2021/83462649,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-83553363,2021-08-03T00:00:00Z,1774964882082365454
76239-19,СОКОЛ-М1,MSL2107000577,,С-ВАМ/30-07-2021/83462737,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-83553364,2021-08-03T00:00:00Z,1774964882082365455
76239-19,СОКОЛ-М1,MSL2107000581,,С-ВАМ/30-07-2021/82778314,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-82778314,2021-07-30T00:00:00Z,1774964865469775884
76239-19,СОКОЛ-М1,MSL2107000589,,С-ВАМ/30-07-2021/82778349,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-82778349,2021-07-30T00:00:00Z,1774964865470824452
76239-19,СОКОЛ-М1,MSL2103000544,,С-ВАМ/29-04-2021/60958073,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958073,2021-04-29T00:00:00Z,1774964687040937989
76239-19,СОКОЛ-М1,MSL2011000458,,С-ВАМ/29-04-2021/60958075,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958075,2021-04-29T00:00:00Z,1774964687040937990
76239-19,СОКОЛ-М1,MSL2104000564,,С-ВАМ/29-04-2021/60958076,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958076,2021-04-29T00:00:00Z,1774964687040937991
76239-19,СОКОЛ-М1,MSL2104000565,,С-ВАМ/29-04-2021/60958078,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958078,2021-04-29T00:00:00Z,1774964687040937992
76239-19,СОКОЛ-М1,MSL2104000567,,С-ВАМ/29-04-2021/60958080,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958080,2021-04-29T00:00:00Z,1774964687040937993
76239-19,СОКОЛ-М1,MSL2104000563,,С-ВАМ/29-04-2021/60958082,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958082,2021-04-29T00:00:00Z,1774964687040937994
76239-19,СОКОЛ-М1,MSL2104000525,,С-ВАМ/29-04-2021/60958083,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958083,2021-04-29T00:00:00Z,1774964687040937995
76239-19,СОКОЛ-М1,MSL2104000517,,С-ВАМ/29-04-2021/60958085,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958085,2021-04-29T00:00:00Z,1774964687040937997
76239-19,СОКОЛ-М1,MSL2104000486,,С-ВАМ/29-04-2021/60958086,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958086,2021-04-29T00:00:00Z,1774964687040937998
76239-19,СОКОЛ-М1,MSL2104000540,,С-ВАМ/29-04-2021/60958088,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-60958088,2021-04-29T00:00:00Z,1774964687040938000
76239-19,СОКОЛ-М1,MSL2103000534,,С-ВАМ/13-04-2021/57106286,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106286,2021-04-13T00:00:00Z,1774964565296021508
76239-19,СОКОЛ-М1,MSL2103000542,,С-ВАМ/13-04-2021/57106287,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106287,2021-04-13T00:00:00Z,1774964565296021510
76239-19,СОКОЛ-М1,MSL2012000496,,С-ВАМ/13-04-2021/57106288,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106288,2021-04-13T00:00:00Z,1774964565296021511
76239-19,СОКОЛ-М1,MSL2012000529,,С-ВАМ/13-04-2021/57106289,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106289,2021-04-13T00:00:00Z,1774964565296021513
76239-19,СОКОЛ-М1,MSL2103000531,,С-ВАМ/13-04-2021/57106290,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106290,2021-04-13T00:00:00Z,1774964565296021514
76239-19,СОКОЛ-М1,MSL2103000545,,С-ВАМ/13-04-2021/57106291,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106291,2021-04-13T00:00:00Z,1774964565296021515
76239-19,СОКОЛ-М1,MSL2103000535,,С-ВАМ/13-04-2021/57106292,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106292,2021-04-13T00:00:00Z,1774964565296021516
76239-19,СОКОЛ-М1,MSL2012000528,,С-ВАМ/13-04-2021/57106293,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106293,2021-04-13T00:00:00Z,1774964565296021517
76239-19,СОКОЛ-М1,MSL2010000462,,С-ВАМ/31-03-2021/57106250,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106250,2021-03-31T00:00:00Z,1774964565294972931
76239-19,СОКОЛ-М1,MSL2012000521,,С-ВАМ/31-03-2021/57106251,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106251,2021-03-31T00:00:00Z,1774964565294972932
76239-19,СОКОЛ-М1,MSL2012000513,,С-ВАМ/31-03-2021/57106252,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106252,2021-03-31T00:00:00Z,1774964565294972933
76239-19,СОКОЛ-М1,MSL2011000448,,С-ВАМ/31-03-2021/57106253,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106253,2021-03-31T00:00:00Z,1774964565294972934
76239-19,СОКОЛ-М1,MSL2110000473,,С-ВАМ/31-03-2021/57106254,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106254,2021-03-31T00:00:00Z,1774964565294972935
76239-19,СОКОЛ-М1,MSL2010000518,,С-ВАМ/31-03-2021/57106255,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106255,2021-03-31T00:00:00Z,1774964565294972936
76239-19,СОКОЛ-М1,MSL2012000494,,С-ВАМ/31-03-2021/57106256,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-57106256,2021-03-31T00:00:00Z,1774964565294972937
76239-19,СОКОЛ-М1,MSL2101000524,,С-ВАМ/03-02-2021/34149050,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149050,2021-02-03T00:00:00Z,1774964254392188929
76239-19,СОКОЛ-М1,MSL2101000537,,С-ВАМ/03-02-2021/34149051,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149051,2021-02-03T00:00:00Z,1774964254394286084
76239-19,СОКОЛ-М1,MSL2101000471,,С-ВАМ/03-02-2021/34149052,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149052,2021-02-03T00:00:00Z,1774964254394286085
76239-19,СОКОЛ-М1,MSL2101000536,,С-ВАМ/03-02-2021/34149053,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149053,2021-02-03T00:00:00Z,1774964254394286086
76239-19,СОКОЛ-М1,MSL2011000453,,С-ВАМ/28-01-2021/34149042,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149042,2021-01-28T00:00:00Z,1774964254392188931
76239-19,СОКОЛ-М1,MSL2011000485,,С-ВАМ/28-01-2021/34149043,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149043,2021-01-28T00:00:00Z,1774964254392188932
76239-19,СОКОЛ-М1,MSL2012000492,,С-ВАМ/28-01-2021/34149044,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-34149044,2021-01-28T00:00:00Z,1774964254394286080
